Date,Close,High,Low,Open,Volume
2020-02-05,77.63444519042969,78.43385354098093,77.03066200298008,78.13437206813377,118826800
2020-02-06,78.54252624511719,78.54494373627665,77.34704001476739,77.90493506301061,105425600
2020-02-07,77.47492218017578,78.2907522912515,76.98348700831134,78.04140355652011,117684000
2020-02-10,77.84290313720703,77.84290313720703,75.97884171109904,76.05872699723375,109348800
2020-02-11,77.37325286865234,78.41180589004748,77.15537652396827,78.33918290445037,94323200
2020-02-12,79.210693359375,79.215532428976,77.82353527181141,77.82353527181141,113730400
2020-02-13,78.64661407470703,78.97343221924942,78.27864537598826,78.481997082219,94747600
2020-02-14,78.66600036621094,78.91534913157656,78.15761730819476,78.61515688888446,80113600
2020-02-18,77.22557830810547,77.40714314738784,76.16281523598434,76.34438007526671,152531200
2020-02-19,78.3440170288086,78.57400211516978,77.46766524775612,77.46766524775612,93984000
2020-02-20,77.54029846191406,78.59337615293093,77.03433859303921,78.10436411115981,100566000
2020-02-21,75.78515625,77.57660179653178,75.16783878997336,77.13357947900434,129554000
2020-02-24,72.1853256225586,73.63784411599852,70.01865663591204,71.96261025745015,222195200
2020-02-25,69.74024963378906,73.23840120801118,69.26818556775696,72.85590793147738,230673600
2020-02-26,70.84659576416016,72.11271051529036,69.35776562363947,69.3650279213828,198054800
2020-02-27,66.21549987792969,69.2367421970805,66.0799320227012,68.05051976988415,320605600
2020-02-28,66.17676544189453,67.39930676148282,62.06371796292895,62.27917850501872,426510000
2020-03-02,72.3378677368164,72.97455642499447,67.2322642492319,68.33617811747213,341397200
2020-03-03,70.04045104980469,73.59427823904339,69.18830204720706,73.5143929639958,319475600
2020-03-04,73.28926086425781,73.44903883256075,70.962813265488,71.76411894811032,219178400
2020-03-05,70.91195678710938,72.51698353207479,70.54640393192855,71.54137556338232,187572800
2020-03-06,69.97025299072266,70.403589845972,68.08198145661343,68.26838538116881,226176800
2020-03-09,64.43614196777344,67.3218077915113,63.6687248096994,63.8502896142898,286744800
2020-03-10,69.07695007324219,69.34324665860709,65.21082898559138,67.09184552066098,285290000
2020-03-11,66.67786407470703,68.07954658211698,65.81361374090199,67.15235879986956,255598800
2020-03-12,60.09312057495117,65.36334381218688,60.03744172378647,61.95960879581329,418474000
2020-03-13,67.29279327392578,67.76486496422736,61.23578723793036,64.12630470117385,370732000
2020-03-16,58.63576889038086,62.719762997738265,58.10075613562878,58.572824040441446,322423600
2020-03-17,61.21398162841797,62.363888604538765,57.71340983694092,59.9188176066588,324056000
2020-03-18,59.71547317504883,60.521621618277884,57.403546490441286,58.04507789596301,300233600
2020-03-19,59.25792694091797,61.20914333463061,58.73259973445275,59.88977278720958,271857200
2020-03-20,55.49589920043945,60.96463122654848,55.195710672226056,59.8389270162078,401693200
2020-03-23,54.31694793701172,55.31676638458161,51.47001196844014,55.2150904957698,336752800
2020-03-24,59.76631164550781,59.962401104198456,56.72086326951332,57.21956082962695,287531200
2020-03-25,59.43706130981445,62.51882052847167,59.14171556978869,60.703172304024285,303602000
2020-03-26,62.56482696533203,62.62292535314042,59.64042200804535,59.67915672921516,252087200
2020-03-27,59.9744987487793,61.94265908510833,59.80745850642363,61.18735053944383,204216800
2020-03-30,61.68605041503906,61.85793342734731,60.376361777058186,60.700760441559225,167976400
2020-03-31,61.56016540527344,63.54527367451045,61.005789027148815,61.87730177654374,197002000
2020-04-01,58.32105255126953,60.211747296676954,57.890138928877285,59.67431503612997,176218400
2020-04-02,59.29423522949219,59.34749454652656,57.350281239576255,58.18305925799057,165934000
2020-04-03,58.44209289550781,59.48064217824671,57.85140134510496,58.77859292542469,129880000
2020-04-06,63.54042434692383,63.69535581741941,60.3715139261483,60.7394826329803,201820400
2020-04-07,62.80449676513672,65.77490274638198,62.70040134680594,65.55701899354938,202887200
2020-04-08,64.4119644165039,64.72667394842254,63.24026650501276,63.6058121393102,168895200
2020-04-09,64.87674713134766,65.38029109822737,64.0802880085237,65.04863383479294,161834800
2020-04-13,66.1501235961914,66.25906545571533,64.35383885573385,64.95421592166439,131022800
2020-04-14,69.49092102050781,69.78142775121215,67.31214270390448,67.78421429432576,194994800
2020-04-15,68.8566665649414,69.31662947171817,67.93674075138786,68.36523122875091,131154400
2020-04-16,69.40376281738281,69.7693157098203,68.35310854308584,69.57080305380181,157125200
2020-04-17,68.46204376220703,69.46670842031787,67.02404968637673,68.91959068992213,215250000
2020-04-20,67.0409927368164,68.1909032698828,67.02162907324754,67.28792562164121,130015200
2020-04-21,64.96874237060547,67.11847132681476,64.25700758407963,66.8836471640781,180991600
2020-04-22,66.84007263183594,67.27582530173389,65.89593692179542,66.23727232674312,116862400
2020-04-23,66.5810546875,68.20787638244808,66.54231995810906,66.78440647588174,124814400
2020-04-24,68.5031967163086,68.5128822420226,67.05794044796141,67.10636068864,126161200
2020-04-27,68.5516357421875,68.88329305683456,67.77211693615625,68.21997103964695,117087600
2020-04-28,67.44044494628906,69.19557183776718,67.3484582943587,69.01400698692461,112004800
2020-04-29,69.6555404663086,70.12518879426327,68.72592933750241,68.92928107931384,137280800
2020-04-30,71.125,71.30172577794379,69.80563320705274,70.19538886698345,183064000
2020-05-01,69.97991943359375,72.38383568163243,69.20040090766054,69.29723399286716,240616800
2020-05-04,70.97007751464844,71.09838306103778,69.31420678113763,70.00415476707384,133568000
2020-05-05,72.0352554321289,72.86803354943969,71.28478583493806,71.43003920663523,147751200
2020-05-06,72.77845764160156,73.41029979065098,72.35238308451844,72.7372996904726,142333600
2020-05-07,73.53132629394531,73.87751548674036,73.10283599340708,73.4054440161324,115215200
2020-05-08,75.28150939941406,75.33491288731747,73.86389829348582,74.19160117798899,133838400
2020-05-11,76.46609497070312,76.96128289724894,74.57998648849065,74.78874828363153,145946400
2020-05-12,75.59223175048828,77.60213374226082,75.47086083937184,77.15063010080355,162301200
2020-05-13,74.67951202392578,76.69427337454634,73.60173785754363,75.77185010542999,200622400
2020-05-14,75.13827514648438,75.19896057734329,73.19391157124006,73.91728457391856,158929200
2020-05-15,74.69407653808594,74.74019807230623,72.87351305431154,72.90750046179672,166348400
2020-05-18,76.45394897460938,76.8277733901168,75.3276309672179,76.01944652197729,135178400
2020-05-19,76.01215362548828,77.31809799165467,75.98059601335908,76.47093167167924,101729600
2020-05-20,77.49044799804688,77.56083776866723,76.83261255175897,76.87145211894088,111504800
2020-05-21,76.9127426147461,77.89342158394717,76.67485297832786,77.3521046904153,102688800
2020-05-22,77.4079360961914,77.49046741917871,76.54862805066547,76.65057545816492,81803200
2020-05-26,76.88362121582031,78.7066072917133,76.82778792899896,78.52698071099894,125522000
2020-05-27,77.21858978271484,77.3642363430493,76.00002862396322,76.7403955523751,112945200
2020-05-28,77.25257873535156,78.51240928442117,76.6165963973256,76.8933182003932,133560800
2020-05-29,77.17731475830078,77.95651372350704,76.82048407944905,77.49530586711329,153532400
2020-06-01,78.1264419555664,78.24781284336196,77.00011656103608,77.13119919406478,80791200
2020-06-02,78.48812103271484,78.5123966906775,77.41762896521124,77.85942075330303,87642800
2020-06-03,78.92021942138672,79.18238473569964,78.23568571032708,78.80856025827174,104491200
2020-06-04,78.24052429199219,79.04156912077111,77.8666999148798,78.74300150300884,87560400
2020-06-05,80.4688949584961,80.52958039964126,78.46142323225453,78.49055105874169,137250400
2020-06-08,80.9446792602539,80.97866666833863,79.45424844734958,80.16548014966298,95654400
2020-06-09,83.50076293945312,83.89400353389944,80.59272044537124,80.6242780697466,147712400
2020-06-10,85.64900970458984,86.11749956722853,84.010502671639,84.44986470562118,166651600
2020-06-11,81.53694915771484,85.21691483288278,81.43500177511659,84.79211678697995,201662400
2020-06-12,82.24093627929688,84.42561294158166,81.12918185951838,83.67797129885064,200146000
2020-06-15,83.25799560546875,83.91097154593938,80.73105294291301,80.8936931849323,138808800
2020-06-16,85.46453857421875,85.73641564112751,83.67796229617407,85.31403982782714,165428800
2020-06-17,85.3455810546875,86.27042663858354,85.22421016537945,86.20974119392952,114406400
2020-06-18,85.37957763671875,85.79709383713187,84.77029333637671,85.30189848131818,96820400
2020-06-19,84.89167785644531,86.55203117804167,83.78234585308546,86.08597098666016,264476000
2020-06-22,87.11273193359375,87.25594867927818,85.23876529939096,85.28488682520853,135445200
2020-06-23,88.97215270996094,90.39219373833417,87.93807025920542,88.35801624501319,212155600
2020-06-24,87.4015884399414,89.5207264515975,87.02776409413818,88.60073320249124,192623200
2020-06-25,88.56190490722656,88.60074447868466,86.7971749374644,87.55695784935237,137522400
2020-06-26,85.84077453613281,88.67842646058456,85.69269820221506,88.45753055778336,205256800
2020-06-29,87.81912231445312,87.91379516599585,85.27033358259102,85.74853519336081,130646000
2020-06-30,88.55220794677734,88.83864890811773,87.3870502400666,87.4064663250919,140223200
2020-07-01,88.38469696044922,89.17360766512026,88.33615305412683,88.6298685038104,110737200
2020-07-02,88.38469696044922,89.92853837615466,88.27061544704088,89.29255616257464,114041600
2020-07-06,90.7490234375,91.21751333373977,89.78290840638297,89.81446602565468,118655600
2020-07-07,90.46743774414062,91.90689477197918,90.35577859564587,91.12769570514304,112424400
2020-07-08,92.5744400024414,92.60599762201831,91.3583012018077,91.44569210278156,117092000
2020-07-09,92.97251892089844,93.52111023194134,91.92387279560495,93.4677067512674,125642800
2020-07-10,93.1351547241211,93.19341778265134,91.95543335132274,92.56713990671183,90257200
2020-07-13,92.70549774169922,97.05300314383706,92.49188382770382,94.4410996810769,191649200
2020-07-14,94.2396240234375,94.43138465547754,91.15194893729137,92.08649866670663,170989200
2020-07-15,94.88777160644531,96.3660683335281,93.68862647798679,96.11604456670572,153198000
2020-07-16,93.72016143798828,94.5770395198075,93.12058901872845,93.75900100696389,110577600
2020-07-17,93.53083038330078,94.32702308898628,93.05748097078398,94.17167220899177,92186800
2020-07-20,95.50191497802734,95.64027959696287,93.27354678967762,93.61824344262168,90318000
2020-07-21,94.18380737304688,96.36848331726704,93.9337836446351,96.2932339607085,103433200
2020-07-22,94.44840240478516,95.13050624366167,93.79785618394567,93.88523967276372,89001600
2020-07-23,90.1494369506836,94.25905321228731,89.33868035280699,94.18137407038651,197004400
2020-07-24,89.9261245727539,90.27082118599914,86.55686722526087,88.34588050233073,185438800
2020-07-27,92.05738830566406,92.14963136535167,90.76600769371073,90.98932597811024,121214000
2020-07-28,90.54512023925781,91.80495076068121,90.54026066225798,91.62774658169793,103625600
2020-07-29,92.28070068359375,92.46518677635112,90.99174263799479,91.02815241738375,90329200
2020-07-30,93.3973159790039,93.5016931512393,91.0451478823022,91.45295223514525,158130000
2020-07-31,103.17497253417969,103.32547125877302,97.89776098025088,99.897958367961,374336800
2020-08-03,105.77472686767578,108.39633503514682,104.76006804130827,105.05863567902395,308151200
2020-08-04,106.48111724853516,107.57345533183008,105.24070281740102,105.96407603717955,173071600
2020-08-05,106.8670654296875,107.18748634754088,105.73588787997431,106.20195534302388,121776800
2020-08-06,110.59558868408203,111.0907840336135,106.60977244976479,107.19963324982751,202428800
2020-08-07,108.08111572265625,110.57370522818017,107.28348737773852,110.11652664854778,198045600
2020-08-10,109.65203094482422,110.6709532877143,106.99894263573846,109.52800706833382,212403600
2020-08-11,106.39100646972656,109.41372516958415,106.13080268423259,108.9152102791965,187902400
2020-08-12,109.92684936523438,110.18461900895711,107.2883506394418,107.48289124635573,165598000
2020-08-13,111.87227630615234,112.8766086225027,110.81930513128101,111.30809820079968,210082000
2020-08-14,111.7725601196289,111.86253531933406,109.96087043780608,111.69717509170043,165565200
2020-08-17,111.48077392578125,112.92039979912937,110.85337409507753,112.8960803654201,119561600
2020-08-18,112.40970611572266,112.83527017348905,110.89712956784018,111.2327184122214,105633600
2020-08-19,112.55072784423828,113.96603385163618,112.45589172935948,112.81822669084653,145538000
2020-08-20,115.0481948852539,115.1624895192386,112.57505670786055,112.59208104980983,126907200
2020-08-21,120.9769058227539,121.46083051491364,115.99658841174927,116.008744414782,338054800
2020-08-24,122.423828125,125.27146481367004,120.5562117393656,125.18634310109493,345937600
2020-08-25,121.41948699951172,121.76480505707879,119.69534572328152,121.29547053607867,211495600
2020-08-26,123.07069396972656,123.52787254916589,121.66997788314622,122.73753929165063,163022400
2020-08-27,121.5994644165039,124.0069396884171,120.45408376800025,123.67378500147916,155552400
2020-08-28,121.4024658203125,122.99285390087189,121.17873748616431,122.57458499713601,187630000
2020-08-31,125.51949310302734,127.426026441553,122.56243764607389,124.0993334865447,225702700
2020-09-01,130.51930236816406,131.12239765919617,126.96888738067553,129.13804450192882,151948100
2020-09-02,127.81513214111328,134.21561800557666,123.53517911659272,133.8362586004146,200119000
2020-09-03,117.5821304321289,125.32496358779086,117.21250032267771,123.44762527133629,257599600
2020-09-04,117.65994262695312,120.32518728542867,107.86467480854796,116.79422439020836,332607200
2020-09-08,109.7420425415039,115.74371071531141,109.60586261758846,110.84121119060705,231366600
2020-09-09,114.11925506591797,115.88960121264321,112.11545871886855,114.06089437114895,176940500
2020-09-10,110.39372253417969,117.21247524681922,109.43073415159472,117.07629537135253,182274400
2020-09-11,108.94438934326172,112.08627097984936,106.9989538192749,111.44427369473487,180860300
2020-09-14,112.21272277832031,112.76717161154352,109.72256765665087,111.59018399790295,140150100
2020-09-15,112.3877944946289,115.58803634897822,110.51044919469896,115.10167753989012,184642000
2020-09-16,109.07084655761719,112.83526719517445,108.98330551595791,112.08627773862457,154679000
2020-09-17,107.32966613769531,109.13892163117578,105.74413897781598,106.72658592069983,178011000
2020-09-18,103.9251480102539,107.8549281253702,103.19560978787148,107.38802781894351,287104900
2020-09-21,107.0767822265625,107.18378178328017,100.28720839881021,101.68792447129736,195713800
2020-09-22,108.75957489013672,109.78093154907663,106.18187865602258,109.60584204815116,183055400
2020-09-23,104.19754028320312,109.05140034753937,103.8570830937395,108.574770672038,150718700
2020-09-24,105.26751708984375,107.24213295365429,102.13536471776598,102.30072495573343,167743300
2020-09-25,109.21676635742188,109.37240478609057,104.73253617357567,105.47180386725442,149981400
2020-09-28,111.82362365722656,112.17380261589848,109.70309881693417,111.87226250974926,137672400
2020-09-29,110.97735595703125,112.16407270770064,110.47154603147797,111.42481261814176,99382200
2020-09-30,112.65042877197266,114.06087381847615,110.52018216302427,110.68554238257225,142675200
2020-10-01,113.60372161865234,114.50834954010315,112.66991334832385,114.43053032893033,116120400
2020-10-02,109.93656921386719,112.2224621206602,109.1583993790266,109.81011856378328,144712000
2020-10-05,113.32164001464844,113.4675491899042,110.4521250600303,110.80230411214458,106243800
2020-10-06,110.07275390625,112.9519978108433,109.18757711311163,112.54345067949198,161498200
2020-10-07,111.94037628173828,112.3975548762922,111.01628983580524,111.49292694400957,96849000
2020-10-08,111.83336639404297,113.22435314166701,111.46372888130158,113.07844398775582,83477200
2020-10-09,113.77880859375,113.80798894197643,111.7847340241306,112.13491304534423,100506900
2020-10-12,121.006103515625,121.76482226057634,116.02578539059424,116.78450413554557,240226800
2020-10-13,117.7961196899414,121.96907978641414,116.38568190119372,121.8523509831308,262330500
2020-10-14,117.88365173339844,119.67344860704317,116.35648535401263,117.69883300924619,150712000
2020-10-15,117.41677856445312,117.89340826459105,114.92662307822374,115.48107199261852,112559200
2020-10-16,115.77285766601562,118.23383968675911,115.56858783907589,117.97120175123152,115393800
2020-10-19,112.81581115722656,117.1346730450766,112.50454176511802,116.68722375774855,120639300
2020-10-20,114.3040771484375,115.73397358180452,112.4753628325675,113.02981171272529,124423700
2020-10-21,113.68153381347656,115.47133103249566,113.27298669065874,113.4869857975519,89946000
2020-10-22,112.59208679199219,114.81961147307034,111.4637305673421,114.24570410467129,101988000
2020-10-23,111.90144348144531,113.37024926516857,111.16217596217939,113.21461087321912,82572600
2020-10-26,111.91118621826172,113.37026292295224,109.80038294532771,110.89955881245987,111850700
2020-10-27,113.41888427734375,114.08033262151682,111.41508815584027,112.33916701816054,92276800
2020-10-28,108.16619873046875,112.28079761799923,108.06892845060031,111.91116758600046,143937800
2020-10-29,112.17381286621094,113.73988906858685,109.138930754146,109.30429841508608,146129200
2020-10-30,105.89006042480469,108.93466447069503,104.78116272521534,108.03003661879342,190272600
2020-11-02,105.80249786376953,107.66039217853414,104.39206020859244,106.1332257311281,122866900
2020-11-03,107.42696380615234,108.44831311565359,105.76361714103741,106.66824505588045,107624400
2020-11-04,111.81390380859375,112.43644258276989,109.28483911084726,111.02600479592498,138235500
2020-11-05,115.7825927734375,116.35650010587017,113.68152628924997,114.73205582071998,126387100
2020-11-06,115.65106201171875,116.14799861229584,113.15660323122867,115.2905328204704,114457900
2020-11-09,113.34174346923828,118.86656705608227,113.07865981779163,117.41471908421029,154515300
2020-11-10,113.00070190429688,114.57921861893705,111.20780945261693,112.59145738080137,138023400
2020-11-11,116.43057250976562,116.56698735100086,113.45866925822499,114.18946623657861,112295000
2020-11-12,116.15774536132812,117.44394777392753,115.5341325209194,116.55725128655479,103162300
2020-11-13,116.20646667480469,116.60596516096147,114.85205685711352,116.38185824859463,81581900
2020-11-16,117.21984100341797,117.89216918384535,115.12488813037272,115.87516977446028,91183000
2020-11-17,116.33313751220703,117.5803631991879,115.91414693604456,116.48904444010537,74271000
2020-11-18,115.00794982910156,116.75211942679815,114.97871914080206,115.57310124972858,76322100
2020-11-19,115.60233306884766,116.01157757714591,113.81918672462538,114.579214364051,74113000
2020-11-20,114.33561706542969,115.72900356959502,114.28690172841969,115.60233477250766,73604300
2020-11-23,110.93498992919922,114.60846723797194,110.83755181002277,114.17973059273324,127959300
2020-11-24,112.22119903564453,112.88378869271381,109.70725526905355,110.99346528046955,113874200
2020-11-25,113.05916595458984,113.76073225947121,112.22118480532058,112.59146004070323,76499200
2020-11-27,113.60482025146484,114.48177809334693,113.24429850772803,113.58533560344574,46691300
2020-11-30,116.00184631347656,117.87268484188316,113.8191939296174,113.97510085734369,169410200
2020-12-01,119.57788848876953,120.30868555098019,116.93727599606798,117.91167207901552,127728200
2020-12-02,119.92865753173828,120.21123325455888,117.79472798281287,118.89579275045067,89004200
2020-12-03,119.79225158691406,120.61074069251367,119.08093920643189,120.35739564047255,78967600
2020-12-04,119.11990356445312,119.7142856820755,118.40859125787107,119.46094065635505,78260400
2020-12-07,120.58147430419922,121.3804785234388,119.11988067626953,119.17834204249084,86712000
2020-12-08,121.19536590576172,121.78000942455122,119.93839423484614,121.18562729875275,82225500
2020-12-09,118.66194915771484,122.72517888074941,117.90192143214601,121.34153828117272,115089200
2020-12-10,120.08456420898438,120.69843846339406,117.07368405582885,117.41472117824993,81312200
2020-12-11,119.27580261230469,119.61683968170229,117.46342569030537,119.29528725882003,86939800
2020-12-14,118.66194915771484,120.19175065083598,118.42809618847487,119.46095361716566,79184500
2020-12-15,124.60575866699219,124.62525075019607,120.95177364167792,121.15639591100933,157243700
2020-12-16,124.53755950927734,125.08321893037582,123.31956442000251,124.14780702795105,98208600
2020-12-17,125.4047622680664,126.2622355061444,124.76165733950789,125.59963849451057,94359800
2020-12-18,123.41700744628906,125.79453619074846,122.89083268641434,125.65812133826819,192541500
2020-12-21,124.94678497314453,125.02473843111304,120.28917365326492,121.8189749541549,121251600
2020-12-22,128.50332641601562,130.9685466687522,126.33041301688388,128.2402353796709,168904800
2020-12-23,127.6069107055664,129.03925919185082,127.43151168864978,128.7761829686311,88223700
2020-12-24,128.59100341796875,130.04285838267262,127.7432839055564,127.95765215183746,54930100
2020-12-28,133.190185546875,133.82353697075987,130.09159867672324,130.55931944043445,124486200
2020-12-29,131.41676330566406,135.236393246922,130.9003346955004,134.5153498347467,121047300
2020-12-30,130.29620361328125,132.50808617525803,129.98438983005124,132.1085803410319,96452100
2020-12-31,129.29261779785156,131.29013272873263,128.3474524139923,130.64702774975748,99116600
2021-01-04,126.09659576416016,130.18905617994074,123.51444475784658,130.10136410422703,143301900
2021-01-05,127.65562438964844,128.36694422919058,125.14168073283425,125.58990946914705,97664900
2021-01-06,123.35850524902344,127.6945709651758,123.14413698625884,124.44983120762052,155088000
2021-01-07,127.56793212890625,128.25975988289687,124.58628252358339,125.07348056022057,109578200
2021-01-08,128.66897583007812,129.23412721104498,126.8955682344821,129.03923614525579,105158200
2021-01-11,125.67759704589844,126.83713071211609,125.20989110987996,125.88222675621482,100384500
2021-01-12,125.502197265625,126.36940903829134,123.61186680500131,125.20987551647978,91951100
2021-01-13,127.5387191772461,128.08437867528625,125.20017422332937,125.4632504946733,88636800
2021-01-14,125.6093978881836,127.64588205646474,125.46322956038647,127.45100582083897,90221800
2021-01-15,123.88468933105469,126.88583037094017,123.74827450506447,125.48269795041179,111598500
2021-01-19,124.5570297241211,125.41450287420925,123.68981796754613,124.508306955484,90757300
2021-01-20,128.64950561523438,129.09773432738962,125.25861162121556,125.36579577837638,104319500
2021-01-21,133.3655548095703,136.09386615455463,130.16953762113462,130.37416729095122,120150900
2021-01-22,135.50926208496094,136.26928979361904,131.56295521732648,132.79068885405798,114459400
2021-01-25,139.26065063476562,141.3750878076961,133.04400046392547,139.40681893054085,157611700
2021-01-26,139.49453735351562,140.60534821810342,137.75036015705467,139.92327397986588,98390600
2021-01-27,138.42269897460938,140.605351455325,136.8149514568833,139.75761679075893,140843800
2021-01-28,133.57992553710938,138.35447419549072,133.19991174456135,135.94771521998626,142621100
2021-01-29,128.58126831054688,133.2388787553353,126.8760757666319,132.35217506415574,177523800
2021-02-01,130.70550537109375,131.91376200881854,127.57768703435836,130.32549144869654,106239800
2021-02-02,131.53372192382812,132.81991691760996,131.16344668453948,132.25476545115475,83305400
2021-02-03,130.51058959960938,132.2937358859012,130.189037167514,132.28398241128824,89880900
2021-02-04,133.8722686767578,133.8820072844467,131.14395684543172,132.8101805826387,84183100
2021-02-05,133.45750427246094,134.10157011842293,132.57924349365368,134.03326822644928,75693800
2021-02-08,133.60389709472656,133.65269267140306,131.66194630942968,132.7451425942424,71297200
2021-02-09,132.72561645507812,134.55046970081816,132.56949146196018,133.32088673165194,76774200
2021-02-10,132.12063598632812,133.68200554782806,131.1545368949886,133.18431136880906,73046600
2021-02-11,131.8668975830078,133.09646585492624,130.5397381460376,132.61829297068624,64280000
2021-02-12,132.10108947753906,132.25722938185646,130.4616651531689,131.10573109073752,60145100
2021-02-16,129.97373962402344,132.7256347192669,129.58338986171597,132.21820236374853,80576300
2021-02-17,127.68047332763672,129.0271538654206,126.34356083975098,128.08057622514062,97918500
2021-02-18,126.5777587890625,126.86074929343846,124.33329640042257,126.08006478126129,96856700
2021-02-19,126.73390197753906,127.55362902270863,125.68974801869315,127.09497736433161,87668800
2021-02-22,122.9573745727539,126.5875458704134,122.5670322120621,124.91883209232695,103916400
2021-02-23,122.82073974609375,123.65021250049017,115.53112373320839,120.77145192783192,158273000
2021-02-24,122.32305145263672,122.52797948716125,119.27839785951765,121.92295598861077,111039900
2021-02-25,118.0683364868164,123.40624834822879,117.62920604594376,121.66923290454905,148199500
2021-02-26,118.33180236816406,121.83510708261103,118.27324619200536,119.62967972466323,164560400
2021-03-01,124.70413970947266,124.84075840671721,119.82487925027971,120.76169636502549,116307900
2021-03-02,122.09861755371094,125.6116836281733,121.99127322699131,125.3091718593238,102260900
2021-03-03,119.11249542236328,122.67435679168018,118.89780678629857,121.79608848285189,112966300
2021-03-04,117.22909545898438,120.61530301450836,115.75556433244158,118.80997834389994,178155000
2021-03-05,118.48796081542969,118.99540807937608,114.73093169979428,118.05859095189125,153766600
2021-03-08,113.55014038085938,118.07809310772461,113.40376109045417,118.00978376489019,154376600
2021-03-09,118.16592407226562,119.11250177531362,115.92146876906158,116.1556711821871,129525800
2021-03-10,117.08273315429688,119.21984409787017,116.5655253098007,118.75143927948164,111943300
2021-03-11,119.01490020751953,120.23471511713066,118.33180683620104,119.58089611241735,103026500
2021-03-12,118.10736083984375,118.24397951783547,116.28252245017181,117.49257678888105,88105100
2021-03-15,120.99588012695312,121.00564073101157,117.51208899403603,118.47818777651618,92403800
2021-03-16,122.53775024414062,124.14790772898559,121.70827743229954,122.6646083393104,115227900
2021-03-17,121.74730682373047,122.8207426159824,119.38573914658367,121.05445274468458,111932600
2021-03-18,117.61944580078125,120.20545520924264,117.41451776473627,119.91269661765824,121229700
2021-03-19,117.09246826171875,118.49769739055492,116.78995655293399,117.00464516374609,185549500
2021-03-22,120.4103775024414,120.87878973760397,117.35596342731434,117.42427276940472,111912300
2021-03-23,119.5809097290039,121.23985521691415,119.19056742444849,120.35183373308179,95467100
2021-03-24,117.19007110595703,119.9322204758505,117.17055734049535,119.8541505236829,88530500
2021-03-25,117.6780014038086,118.72217030027896,116.12640013534126,116.65336116382848,98844700
2021-03-26,118.28302001953125,118.5465042288051,116.04831804624526,117.44378670396847,94071200
2021-03-29,118.45867156982422,119.61993781154605,117.81461313280423,118.71239516993987,80819200
2021-03-30,117.00465393066406,117.49257992082933,115.98976697770112,117.2095819531143,85671900
2021-03-31,119.2003173828125,120.5372297916679,118.22446543116469,118.71239140698859,118323800
2021-04-01,120.02979278564453,121.18129841261401,119.53210619432762,120.67385866207343,75089100
2021-04-05,122.85977172851562,123.11349534026344,120.09810870436394,120.87879330428332,88651200
2021-04-06,123.16227722167969,124.0600592543952,122.6158024965763,123.44527518865387,80171300
2021-04-07,124.81148529052734,124.8309990566897,122.11813140531842,122.79147173791083,83466700
2021-04-08,127.21206665039062,127.24134101901195,125.41650255345681,125.83611176390906,88844600
2021-04-09,129.788330078125,129.82735761061758,126.34357333569822,126.66560631746748,106686700
2021-04-12,128.07083129882812,129.64195373047176,127.4755609392533,129.31992075985053,91420000
2021-04-13,131.1837921142578,131.40824882078488,128.74416183713194,129.2418559434714,91266500
2021-04-14,128.84176635742188,131.7400486182492,128.48070580389006,131.68149986798167,87222800
2021-04-15,131.2521209716797,131.74004707194615,130.41288748360844,130.58854862267228,89347100
2021-04-16,130.9202880859375,131.41796717012542,130.0615336909614,131.05690674965481,84922400
